id,collaborators
38893,"[9040, 2746]"
38884,[2746]
38869,[2746]
38864,"[7888, 9318]"
38824,"[23432, 1555]"
38788,[4355]
38561,[9046]
38560,[9046]
38363,"[9039, 9040, 2746]"
38247,"[3585, 5941]"
38222,"[3585, 5941, 9086]"
38095,"[4840, 2746]"
38039,"[4840, 2746]"
37973,[8801]
37910,[3170]
37832,"[7940, 7939]"
37770,[7709]
37768,[7709]
37767,[7709]
37664,[8329]
37579,"[9008, 5841, 19370]"
37448,[2718]
37308,"[2484, 3037]"
37050,"[4355, 2484]"
36567,"[812, 815]"
36496,[8801]
36308,[8408]
36266,"[3599, 3599, 7113, 7113, 8390, 8390, 8389, 784, 8397, 8397, 8387, 8386, 7129]"
36207,"[1141, 9083]"
36197,[2370]
36069,[8664]
36032,[3539]
36019,[8565]
35888,[5218]
35752,[850]
35745,[8545]
35706,"[771, 9096]"
35670,"[6549, 7009]"
35668,"[8509, 8530, 8529, 8507, 8572]"
35507,"[8495, 8541, 8548, 4355]"
35463,"[8484, 8482, 8505]"
35462,"[8484, 8482]"
35424,[6080]
35382,[8470]
35290,[8157]
35248,[7709]
35014,[6863]
34894,[4833]
34771,[5908]
34621,[3037]
34594,[8329]
34459,[812]
34286,[8026]
34263,"[1182, 355, 20696]"
34057,"[8091, 8251]"
33969,[8221]
33960,[4355]
33663,[8450]
33657,"[8200, 8266, 8243]"
33531,"[8091, 8251, 8251]"
33472,[3914]
33310,"[8091, 8251]"
33231,[8093]
33211,"[8091, 8091, 8251]"
33166,[19709]
33115,[1774]
33105,[7644]
33092,[116]
32918,"[8044, 8043, 8052, 8048, 8059, 8058, 8064]"
32887,"[1773, 1774]"
32871,[4600]
32845,"[2929, 3274]"
32844,"[2929, 3274, 15]"
32787,[5404]
32656,"[2484, 3037]"
32649,"[3037, 6200, 4905, 6142]"
32568,[1036]
32557,"[289, 316, 30]"
32554,"[3037, 2484, 4544, 5306]"
32553,"[2484, 3037]"
32538,[7867]
32509,[3037]
32474,[8251]
32435,[289]
32428,[6200]
32409,[3539]
32292,[2590]
32257,[3539]
32166,"[75330, 60304, 488, 225, 8085, 1317, 20478, 38852]"
32149,[32]
32050,[12002]
32031,"[289, 2154, 952]"
32018,[7908]
31998,[7908]
31973,"[7906, 7894]"
31910,"[316, 952]"
31872,[8308]
31787,"[8339, 8340]"
31745,[7031]
31571,[7691]
31345,[7678]
31269,[53121]
31264,[7707]
31256,[7706]
31246,[7706]
31238,[31]
31191,[7690]
31190,[7410]
31144,[315]
31006,[7641]
30964,"[4355, 2484]"
30888,"[52, 6394]"
30869,[52]
30744,[6066]
30674,[2167]
30648,[879]
30481,[752]
30419,[7537]
30399,[6066]
30392,[812]
30274,[5818]
30212,[12440]
30187,[3595]
30115,"[7488, 7489]"
30095,[1860]
30025,[3037]
29996,[5402]
29957,"[5067, 9049]"
29929,"[316, 289, 2154]"
29909,[2154]
29712,"[3697, 3738, 6633]"
29642,"[316, 289]"
29641,"[316, 289]"
29640,"[316, 2424, 289]"
29624,"[815, 1022]"
29590,"[11279, 11483]"
29569,"[14364, 4833]"
29500,[4151]
29471,[1814]
29470,[1814]
29359,[289]
29353,"[2154, 316, 289]"
29337,[7244]
29336,[2154]
29318,"[119038, 113110, 4360, 1531, 6080, 4576, 6185, 4359, 6722]"
29250,"[812, 4895]"
29042,[1657]
28964,[4094]
28919,"[289, 2424, 316]"
28893,[16]
28852,"[7228, 7229]"
28839,"[7129, 7130, 7119, 3599, 7128, 7114, 6888, 8397]"
28831,[1657]
28815,[8308]
28813,[8308]
28812,[8308]
28769,[15]
28761,"[6775, 6776, 6812, 6792]"
28749,[4832]
28727,"[1774, 1773]"
28677,[7159]
28663,"[80, 348, 6038]"
28639,"[952, 289]"
28621,[289]
28572,"[289, 2154, 952]"
28571,"[289, 2154, 952, 648]"
28561,[7128]
28549,"[6888, 7114, 7128, 3599, 7129, 7119, 7130, 7216, 7113, 7123]"
28539,"[7128, 6888, 7114, 7119, 3599, 7129, 7130, 7216, 7123]"
28502,[4279]
28453,"[7098, 7099, 3850]"
28443,"[7099, 7045]"
28432,"[2154, 316]"
28431,"[316, 2154]"
28427,"[316, 2154]"
28365,[4378]
28344,"[289, 952, 316, 2067, 11922]"
28342,[6893]
28339,"[289, 316]"
28338,"[289, 316]"
28296,[6506]
28295,[2424]
28286,"[1141, 2614, 4043]"
28241,[4151]
28235,[7023]
28224,"[7073, 2310, 7093, 7072]"
28119,"[7089, 5506, 9957, 3803, 5504]"
28046,[3950]
28043,"[6549, 7009, 7034, 7013]"
28022,"[812, 1432]"
27984,[6982]
27927,"[316, 952, 2154]"
27918,"[112, 7004, 6391]"
27895,"[3037, 2484, 4544, 5306]"
27894,"[3037, 5736, 6142]"
27858,[6953]
27853,[6506]
27820,[8247]
27790,[2182]
27772,[289]
27771,[289]
27754,"[1027, 5050, 4809]"
27492,[6823]
27455,"[3484, 1531, 4576]"
27449,[3016]
27319,"[2226, 6827]"
27318,"[2226, 6827]"
27317,"[2226, 6827]"
27316,"[6827, 2226]"
27315,"[6827, 2226]"
27314,"[6827, 2226]"
27313,"[6827, 2226]"
27312,"[2226, 6827]"
27309,[2484]
27291,[6769]
27249,[1143]
27160,[1773]
27108,[885]
27106,"[316, 289, 30]"
27105,"[289, 30, 316]"
27104,"[30, 289, 316]"
27031,[5639]
26976,"[289, 316]"
26975,"[316, 289]"
26817,"[4946, 6710, 6730, 6731, 6739, 6742, 6734, 6743, 6735, 6740]"
26759,"[2484, 6685, 7576]"
26490,"[2424, 289, 316, 30]"
26489,"[30, 316, 289]"
26488,"[316, 30, 289]"
26487,"[2154, 316]"
26405,[112]
26294,[812]
26260,"[5403, 1511, 1436]"
26248,"[4453, 1143, 5403, 1511]"
26247,[1143]
26237,[5718]
26226,"[289, 952, 316]"
26187,[6451]
26085,[22787]
26034,[3758]
25989,[6505]
25987,[6506]
25954,[3037]
25925,"[6328, 6327, 6330]"
25868,[112]
25840,[5406]
25797,[2058]
25791,[812]
25787,[6066]
25710,[22787]
25709,[112]
25658,[22787]
25631,[1774]
25554,"[316, 2154]"
25553,"[2154, 316]"
25523,[112]
25522,[112]
25513,"[2154, 316]"
25510,[1010]
25494,"[2154, 316]"
25493,"[2154, 316]"
25491,"[2154, 316]"
25490,"[2154, 316]"
25489,"[2154, 316]"
25488,"[2154, 316]"
25487,"[2154, 316]"
25483,"[316, 289]"
25456,"[316, 289]"
25455,"[2154, 316]"
25454,"[289, 316]"
25448,[112]
25444,"[112, 6391]"
25382,"[2154, 289]"
25288,"[316, 289]"
25248,"[289, 316]"
25243,[1704]
25207,"[3404, 3192]"
25152,"[879, 17, 6336]"
25137,[289]
25132,"[2154, 952, 316]"
25130,[2154]
25114,"[289, 2154]"
25112,"[289, 316]"
25111,"[2154, 316]"
25103,"[657, 117, 147, 115, 144, 123, 1482, 74, 17, 15, 207]"
25086,[494]
25071,[4841]
25058,[22787]
24995,"[289, 30]"
24992,"[289, 30]"
24990,"[30, 289]"
24950,[6278]
24897,[5831]
24875,"[6220, 6225, 6293, 6275, 6291, 6303, 6292]"
24856,[289]
24806,"[289, 316, 30]"
24805,"[30, 316, 289]"
24802,"[2154, 316, 30]"
24800,"[2154, 316, 30]"
24729,[4841]
24716,[4399]
24707,"[346, 4911]"
24641,[120]
24640,"[289, 316, 30]"
24623,[15]
24573,"[4453, 5403, 1511, 1143]"
24553,"[289, 952, 316]"
24523,"[2154, 30, 316]"
24522,"[2154, 30, 316]"
24521,"[2154, 30, 289]"
24520,"[316, 30, 289]"
24518,"[289, 316, 30]"
24356,[3037]
24237,"[815, 812]"
24203,"[3037, 2484]"
24070,"[3037, 5082, 4355]"
24045,"[1774, 8141]"
24027,"[52446, 1657, 6230]"
24002,"[3708, 6503, 6030, 2443, 1027, 3005, 1876, 6038, 2496, 6189]"
23856,"[3087, 3397]"
23775,[32502]
23738,[5610]
23694,[5915]
23668,[3657]
23642,"[1028, 4504]"
23630,[2846]
23567,[5610]
23548,[627]
23538,"[5403, 4453, 1511, 1143]"
23498,"[3037, 4544, 4543, 4355]"
23467,[1772]
23466,"[5377, 3661]"
23410,[3387]
23395,[17]
23345,[3180]
23220,"[812, 815]"
23209,[3037]
23192,[4626]
23046,[5403]
23039,[289]
23029,"[952, 289, 316]"
22819,"[18865, 5860, 5637, 5693, 5691, 5692, 5859, 5861, 5690, 19805]"
22809,"[812, 5319]"
22803,[2424]
22777,"[2954, 4874]"
22752,[5568]
22725,[5578]
22715,[5610]
22700,"[4453, 1511, 5403, 1143]"
22636,[4453]
22620,"[815, 5307]"
22575,[5543]
22529,[4453]
22253,"[3037, 5428]"
22239,[1774]
22232,"[1022, 4124]"
22198,[5086]
22189,[5403]
22144,"[5409, 4832]"
22110,"[5403, 4453, 3175, 1436, 1143, 5412]"
22103,"[5554, 4874, 5556, 5633, 5873]"
22101,[5403]
22094,"[289, 952, 316]"
22059,"[4251, 5372]"
22014,"[1317, 2424]"
21998,[116]
21977,"[4551, 5093]"
21907,[5347]
21871,[4355]
21869,[879]
21867,[879]
21865,[879]
21762,[879]
21702,"[4551, 5094, 4874]"
21696,"[5572, 3475]"
21672,[1027]
21606,[15]
21594,"[278, 812]"
21543,[4841]
21287,[3475]
21275,[884]
21245,[5086]
21098,[5831]
20964,[15]
20946,[4151]
20941,[4151]
20939,[4151]
20782,"[952, 2154, 316]"
20644,[815]
20631,[4841]
20614,[3708]
20607,[4841]
20604,"[4841, 3767, 2424]"
20600,"[4911, 4915, 346]"
20426,[1022]
20243,[4833]
20230,[692]
20209,[3708]
20148,[4823]
20113,[4832]
20112,[4832]
20111,"[4832, 5409]"
19977,[4738]
19904,[15]
19894,[392]
19868,[3192]
19858,[4693]
19810,"[2954, 5096]"
19767,[1944]
19766,[289]
19728,"[289, 952]"
19686,"[2484, 3037]"
19662,[1944]
19648,"[1996, 4637, 4638]"
19646,"[812, 826]"
19641,"[3429, 593, 577]"
19626,[392]
19620,"[2154, 289, 316]"
19598,[392]
19497,[2860]
19450,[4037]
19420,"[289, 952, 316]"
19308,[289]
19213,[4279]
19133,[4504]
19131,[4504]
19122,[729]
19118,[4533]
19116,[4533]
19064,[3419]
19022,"[1511, 5403, 1143, 4453]"
19015,"[2484, 4542, 4544]"
18897,"[2484, 3037]"
18896,[2484]
18856,"[289, 2154]"
18813,"[4464, 3989, 4474, 4469, 4482, 4478, 4466]"
18740,"[2424, 3673, 3336, 7555, 2154, 316]"
18618,"[1453, 4218, 4219, 3242, 4235, 988, 4220, 4430, 4426, 4436, 4412]"
18544,[3831]
18528,[2154]
18391,"[4340, 4389, 4421]"
18323,[4327]
18303,[346]
18214,"[3950, 4038]"
18190,[3950]
18163,[729]
18127,"[4234, 4235, 1454, 4233]"
18122,[5567]
18121,"[4278, 316]"
18101,[4269]
18071,[15]
18049,[2614]
17964,[4269]
17949,"[2154, 952, 316]"
17920,[3505]
17887,"[4248, 4359]"
17866,[4244]
17856,[4242]
17832,"[1453, 4219, 4218]"
17801,"[1454, 4234, 4233, 4235]"
17761,[228]
17727,[15]
17700,[58333]
17696,[17]
17662,[758]
17476,"[2892, 2471]"
17416,"[4120, 4117, 4122]"
17343,[4116]
17283,"[4094, 4095, 11651, 2336]"
17174,[4165]
17068,[4035]
17022,"[289, 316, 952]"
17000,[3505]
16993,[812]
16983,[758]
16895,[729]
16866,[3696]
16847,[3992]
16659,"[289, 228]"
16658,[2424]
16611,[102]
16592,"[3815, 3824, 3825, 3823, 3822]"
16536,[3930]
16523,[3696]
16502,"[4246, 80]"
16499,"[1108, 1657]"
16484,[102]
16341,"[3920, 3921, 3925, 3928, 3924, 3929, 3930, 3923, 3927, 3922, 3926]"
16321,[815]
16281,[4453]
16272,[15]
16233,[15]
16125,"[4166, 4167]"
16109,[3624]
16099,"[812, 2424]"
16012,[488]
15992,[4]
15975,[488]
15974,[71]
15914,[3807]
15869,"[2154, 952, 316]"
15868,[3766]
15866,[3766]
15863,[1479]
15802,[815]
15652,[2058]
15651,[2058]
15625,[3886]
15562,[494]
15536,[4697]
15514,"[6638, 6633, 3738]"
15456,[3696]
15384,[861]
15133,[1860]
15071,"[15, 111]"
15062,[3579]
15044,[350]
15043,[138]
15032,[137]
15014,[5307]
14810,[23]
14569,[3331]
14490,[5403]
14461,[4833]
14435,[1371]
14266,[1167]
14179,"[3109, 3375]"
14146,[3375]
14131,[3450]
14123,[3436]
13989,[3421]
13958,"[815, 860]"
13897,[17]
13869,[1657]
13764,[812]
13677,[289]
13672,[3175]
13659,[1167]
13658,[1167]
13656,[1167]
13655,[1167]
13622,[601]
13485,"[3312, 3311, 3314, 3313]"
13465,[21]
13418,[1329]
13341,[3170]
13319,"[3109, 3368, 3373, 3375, 3369]"
13310,[3275]
13282,[3192]
13242,[3253]
13184,"[1503, 3361, 3362]"
13114,[3239]
13049,[2058]
12989,[3175]
12898,[4453]
12824,[3175]
12775,"[3153, 3152]"
12768,[121]
12724,"[137, 16]"
12694,[134]
12639,[3131]
12637,[4758]
12603,"[3131, 4484, 4380]"
12588,[116]
12568,[1403]
12443,"[15, 43, 14, 58]"
12289,[2154]
12206,[1774]
12155,[134]
12154,[134]
12112,[3037]
12100,[6176]
12086,[1022]
11728,[4312]
11714,[4453]
11573,"[1129, 312, 1398, 1127]"
11510,"[15, 43, 20, 82, 16, 66, 3762]"
11480,"[5403, 5535, 4453, 3175]"
11425,[134]
11358,[15]
11328,"[16, 134]"
11315,[2911]
11264,"[2376, 3170]"
11261,"[393, 2907, 2550]"
11230,"[2897, 2898, 2899, 2895, 1451, 2896, 2835]"
11026,"[401, 92, 81]"
11003,"[622, 346]"
10941,[4]
10908,[134]
10904,"[66, 137]"
10881,"[2838, 952]"
10846,"[2683, 2699, 2698, 2696, 2694, 2825, 2693, 2695, 2793]"
10841,[2872]
10838,[1022]
10788,"[2810, 2900]"
10639,[2773]
10614,[815]
10562,[2764]
10511,[812]
10489,[15]
10484,[2766]
10418,"[1436, 5403, 4453, 5535, 1143, 1511]"
10403,[692]
10373,[16]
10344,"[1, 14, 16]"
10328,"[692, 2574]"
10322,[4]
10302,"[2633, 2635, 2637]"
10213,"[83, 15, 16, 431]"
10204,[16]
10144,[710]
10143,[2236]
10045,[52]
9964,[2531]
9952,"[16, 15, 14, 729]"
9903,[53977]
9855,[134]
9832,[392]
9791,[1851]
9785,"[15, 14, 520, 73, 134, 725]"
9770,"[1454, 1451, 1462, 1467, 2477]"
9755,[134]
9733,[2469]
9720,"[6551, 2376, 2838, 3170]"
9607,[2201]
9606,[2201]
9604,"[2201, 289]"
9588,[1143]
9555,[2154]
9474,[220]
9467,"[20, 78, 82, 1432, 14, 15]"
9415,[1808]
9304,"[4833, 7526, 7421]"
9283,"[14, 16, 17, 729, 15, 4840]"
9190,[109]
9179,"[449, 16, 1323, 885]"
9152,[834]
9137,"[710, 52]"
9120,[2058]
8883,"[487, 559, 489, 2160, 2169, 2179, 2175, 2176, 2171, 2174, 2177, 2180, 2172, 4]"
8816,[488]
8792,[812]
8781,"[17, 424, 418, 189, 14, 83]"
8710,[187]
8695,[885]
8602,"[15, 17, 14, 729, 16, 43, 431, 66, 812, 83, 4840]"
8572,[2182]
8566,[4]
8555,[1432]
8533,"[885, 14]"
8515,[2154]
8510,[289]
8469,[4]
8463,[812]
8424,[4]
8300,[952]
8292,"[1774, 8141]"
8191,"[487, 489, 559]"
8132,"[2736, 2737]"
7939,[16]
7853,"[1036, 952, 1322, 1340, 1339, 306]"
7670,"[1022, 1944, 1010, 4756]"
7663,"[155, 1182, 355, 15, 83, 1773, 344, 1868, 157, 1275, 156, 1294, 2054, 2055, 763, 140]"
7608,[17]
7585,[812]
7570,[1291]
7550,"[228, 952]"
7469,[812]
7328,"[449, 278]"
7254,"[961, 3429]"
7242,[138]
7235,"[3087, 3088]"
7233,[289]
7223,[2365]
7222,[862]
7218,"[111, 512]"
7128,"[1371, 1038, 83, 826]"
7100,[241]
7060,[17]
7059,[17]
7038,[17]
6978,[17]
6977,[17]
6956,[17]
6953,[16]
6949,[197]
6827,"[1675, 647]"
6818,"[235, 16]"
6771,[1756]
6536,"[1709, 1708, 630, 2088, 2078, 2082, 2083, 2084, 1710, 2091, 2087, 2076]"
6505,[1850]
6442,"[1740, 2497, 2499]"
6386,[1851]
6383,"[14, 17, 15, 16, 729]"
6345,"[228, 235, 1025]"
6247,"[16, 14, 1, 17, 729]"
6184,[235]
6110,[4]
6104,[14]
6062,"[488, 16]"
5889,[1101]
5823,[197]
5821,"[511, 569]"
5816,"[15, 17]"
5739,"[289, 1885]"
5738,"[289, 591, 667]"
5736,"[289, 2201]"
5733,"[1575, 289, 1816, 1937, 2201, 2781]"
5732,"[289, 1816, 1937, 2201, 2781]"
5676,[1479]
5662,[1509]
5655,"[1511, 4453]"
5599,[565]
5487,[1461]
5485,[950]
5481,[312]
5431,"[1127, 1398, 312, 1129]"
5428,[4]
5415,[1372]
5374,"[1446, 1454, 1461, 1467, 1449, 1451, 1460, 1464, 1447, 1465, 1459, 1456, 1462, 1594, 1448, 1655, 1466, 1452]"
5360,[1443]
5322,[1382]
5295,[449]
5278,"[14, 729, 16, 15]"
5251,"[1414, 1411]"
5241,"[559, 487, 489]"
5197,[157]
5171,[17]
5129,[1372]
5089,"[469, 542, 557]"
5074,[235]
5039,"[1, 5]"
5033,"[729, 21]"
5032,[235]
4987,[11651]
4979,[8]
4963,[289]
4962,"[15, 1140, 1139, 391, 1137, 66]"
4893,[692]
4726,"[1140, 1139, 15, 1137, 66]"
4725,"[1140, 1139, 1137, 15, 66]"
4724,"[1140, 1139, 1137, 66]"
4723,"[1140, 1139, 1137, 66]"
4701,"[16, 66, 52, 121]"
4692,"[662, 661]"
4666,"[578, 1182]"
4665,"[729, 21]"
4664,"[729, 21]"
4659,"[540, 537, 1256, 1199, 539]"
4658,"[1262, 1263, 537, 1256, 1199, 539]"
4650,"[537, 1256, 1262, 1263, 1199, 539]"
4649,"[537, 1256, 1262, 1263, 1199, 539]"
4648,"[537, 1256, 1262, 1263, 1199, 539]"
4577,"[449, 537, 540, 1230, 1256]"
4575,[5412]
4533,[729]
4518,"[692, 5, 1, 187, 1091, 2]"
4514,[1177]
4452,[5412]
4446,[134]
4416,[1025]
4403,[4453]
4367,"[1140, 1139, 1137, 66, 391]"
4363,[4453]
4361,"[15, 1141]"
4320,[330]
4285,"[1125, 1122, 1123, 10]"
4190,[1607]
4183,"[228, 235]"
4171,[321]
4119,[364]
4111,[48]
4105,[486]
4103,[586]
4078,[1025]
4077,[1025]
4039,[8427]
4025,[14]
4024,[14]
4023,[14]
4022,[14]
4021,[14]
4020,[14]
4019,[14]
4002,[3]
3988,"[1436, 1143, 1511, 3175]"
3985,[14]
3978,"[1025, 235]"
3884,[1007]
3864,[17]
3859,"[1025, 235]"
3858,[17]
3775,"[58, 333, 1657, 738, 14, 82, 20, 107, 328, 335, 2552, 3762, 3986]"
3747,[559]
3737,[948]
3733,"[1025, 228, 235]"
3715,[494]
3680,[17]
3678,"[15, 134]"
3621,[14]
3617,[1511]
3551,[872]
3529,"[1141, 1851, 1931, 1850]"
3515,"[1850, 1931]"
3510,[138]
3438,[1025]
3436,"[12331, 242, 601, 92, 81, 17, 208, 486, 1497, 2301, 487, 24461]"
3424,"[729, 1025]"
3423,"[15, 235, 729, 1025]"
3400,"[66, 137, 16]"
3398,[1511]
3390,"[1025, 15, 16, 235, 17, 729, 14, 1088]"
3384,[1]
3383,"[729, 15, 1025]"
3320,[3175]
3313,[1]
3253,[52]
3225,[906]
3214,[900]
3200,[5412]
3155,[15]
3030,"[637, 868]"
3001,[215]
3000,[30]
2998,[641]
2995,"[908, 792]"
2938,"[241, 393, 807, 809, 801, 804, 808, 806, 803, 834, 66, 391, 16, 1140, 1137, 1139]"
2889,"[278, 200, 449, 729, 14, 486, 391, 1110]"
2883,"[66, 813]"
2867,"[559, 750, 751]"
2866,"[559, 751, 750]"
2865,"[559, 750, 751]"
2860,[343]
2851,"[278, 754, 453, 779]"
2848,[20]
2804,[300]
2712,[17]
2708,[738]
2657,"[43, 58]"
2610,"[15, 16, 17, 1, 228, 235, 1025]"
2579,[5412]
2572,[6503]
2552,"[567, 559, 487, 2484]"
2510,"[559, 487, 567, 2484]"
2502,"[486, 559, 487, 2484]"
2501,"[486, 559, 487, 2484]"
2500,"[486, 559, 487, 2484]"
2499,"[486, 559, 487]"
2495,"[486, 487, 559, 2484]"
2470,[392]
2441,[1025]
2431,[235]
2425,"[52, 15, 16, 17, 121, 578]"
2422,[710]
2419,[15]
2354,"[228, 1025]"
2350,"[15, 17, 391, 138, 461, 14, 729]"
2349,"[228, 1025]"
2348,"[228, 1025]"
2347,"[228, 1025]"
2346,"[228, 1025]"
2345,"[228, 1025]"
2318,[17]
2282,"[208, 601, 401, 17, 77, 608, 552, 65, 780, 24461, 24886]"
2264,[215]
2231,"[228, 669]"
2178,[2236]
2170,[646]
2149,"[226, 227, 640, 16, 663, 434, 581]"
2146,"[425, 332]"
2095,[278]
2084,[15]
2047,"[235, 1025]"
2043,"[16, 15]"
2032,"[690, 691]"
2027,"[228, 1025, 579, 1508]"
2022,"[235, 729, 1025]"
2009,"[235, 1025]"
2007,"[609, 560, 487, 558, 235, 559, 567, 490, 556, 557, 603, 2484]"
2000,[394]
1961,[28]
1959,[138]
1956,[283]
1904,"[289, 1816, 2201, 2781]"
1868,"[235, 1025]"
1858,"[1025, 235]"
1855,"[235, 1025]"
1853,"[235, 1025]"
1852,"[235, 1025]"
1850,"[235, 1025]"
1849,"[235, 1025]"
1848,"[235, 1025]"
1847,"[235, 1025]"
1846,"[235, 1025]"
1845,"[235, 1025, 592, 593]"
1844,[235]
1843,"[235, 1025]"
1842,"[235, 1025, 586, 588]"
1838,"[1025, 235, 667, 569]"
1836,"[235, 17, 1025]"
1831,"[235, 1025]"
1830,[235]
1829,"[235, 1025, 350]"
1828,"[235, 1025]"
1827,"[235, 1025]"
1825,"[235, 1025]"
1824,"[235, 1025]"
1823,"[235, 1025]"
1821,"[235, 1025]"
1808,[134]
1787,"[392, 16, 15, 14, 908]"
1758,"[4, 5, 1]"
1715,[464]
1709,[66]
1683,[134]
1666,"[908, 241]"
1568,[425]
1564,[17]
1551,[20]
1537,"[17, 846]"
1510,[17]
1498,"[32, 96]"
1478,"[7, 4, 5, 3, 6, 2]"
1412,[31]
1382,"[20, 15]"
1373,[111]
1363,"[200, 197, 1657, 812]"
1348,[56]
1292,"[15, 17, 1474, 2252]"
1265,[16]
1150,"[355, 16, 235, 14]"
1035,[74]
941,"[20, 107]"
852,[15]
804,"[66, 52, 121, 50]"
773,[50]
772,"[66, 121, 52]"
754,[20]
647,"[134, 137]"
501,"[61960, 812, 15]"
457,[289]
392,"[9073, 15]"
275,"[4094, 15, 14, 16, 17, 729, 2424, 812, 2746]"
193,[16]
123,[9073]
121,[321]
63,"[401, 92, 101]"
596553,"[158253, 155263, 154594, 154593, 154592, 153945, 153944, 153943, 153941, 153940, 153938, 153934, 153933, 153931, 153930, 153929, 153928, 153927, 153926, 153925, 153924, 153923, 153922, 153921, 153920, 153919, 153918, 153917, 153916, 153915, 153914, 153913, 153912, 153911, 153910, 153909, 152124, 54905]"
596552,"[158253, 153942, 155729, 154370, 153929, 153899, 153906, 153905, 153904, 153903, 153902, 153901, 153900, 153898, 153897, 153895, 153893, 153892, 153891, 153890, 153889, 153888, 153887, 153885, 153884, 153883, 153881, 153880, 153879, 153878, 153877, 153876, 153875, 153874, 153873, 153872, 153871, 153870, 153869, 153868, 153867, 153866, 153865, 54905, 152124]"
508581,"[133406, 133405, 103346, 133404, 133403, 133402, 133401, 133400, 133399, 133398, 133397, 133396, 133395, 133394, 133393, 133391, 133390, 133389, 133388, 133387, 133386, 133385, 133384, 133383, 133382, 133381, 133380]"
495857,"[5519, 129209, 35803, 130698, 130701, 130704, 130707, 130708, 130711, 126516, 130712, 681, 130713, 130714, 130699, 130705, 130706, 130715, 130697, 128626, 74974, 86256, 130909, 112774, 127589, 23649, 130923, 10850, 991, 132278, 132280]"
469149,"[149288, 149287, 147610, 147609, 147608, 147600, 147607, 147606, 147604, 147603, 117394, 147602, 147601, 70452, 125802, 124982, 125801, 125789, 125788, 124591, 124592, 124587, 124636, 124634, 124633, 70453, 124589, 124590, 124630]"
412966,"[111619, 90651, 111135, 103280, 112140, 35737, 112246, 112240, 112242, 112239, 112241, 112250, 112270, 112452, 112458, 112455, 112460, 112461, 90788, 112462, 107689, 112469, 38506, 112472, 90792, 90560, 112500, 112459, 112468, 112473, 112488, 144732, 106048, 112514, 90495, 112519, 145042, 112610, 112739, 112759, 112777, 81901, 110949, 115163, 115089, 114737, 151175, 115497, 107908, 117624, 117448, 114721, 117929, 90496, 119027, 119328, 118884, 118885, 119302, 90497, 120176, 121340, 157550, 124284, 125799, 128003, 128113, 131842, 132095, 139661]"
371779,"[104559, 104558, 104557, 6385, 2252, 104556, 104555, 32862, 104554, 104553, 103731, 104551, 104550, 104549, 77708, 104548, 104547, 104546, 18326, 104545, 103823, 104544, 104543, 104542, 68039, 104541, 104540, 104539, 104538, 103820, 104537, 104536, 104535, 103819, 87071, 103825, 103830, 55195, 104534, 104533, 104532, 103824, 75369, 104531, 104530, 102853, 102858, 102863, 104529, 104528, 104527]"
